* [x] This Pull Request is related to one change. Unrelated changes should be opened in separate PRs.;;;;;
* [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`;;;;;
* [x] Tests are added or updated if you fix a bug or add a feature.;;;;;
* [x] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.;;;;;
",2024-04-04T00:27:33Z,2024-04-04T00:29:16Z,[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]""";;;;;
"2224128597,Trix toolbar doesn't render correctly with Propshaft,""### Steps to reproduce";;;;;
<!-- (Guidelines for creating a bug report are [available;;;;;
here](https://edgeguides.rubyonrails.org/contributing_to_ruby_on_rails.html#creating-a-bug-report)) -->;;;;;
;;;;;
<!-- Paste your executable test case created from one of the scripts found [here](https://edgeguides.rubyonrails.org/contributing_to_ruby_on_rails.html#create-an-executable-test-case) below: -->;;;;;
;;;;;
```bash;;;;;
# In bash, get a new rails app setup using propshaft;;;;;
bin/rails new . -a propshaft;;;;;
bin/rails generate scaffold post title:string body:text;;;;;
;;;;;
# Install Action Text:;;;;;
bin/rails action_text:install;;;;;
bundle install;;;;;
bin/rails db:migrate;;;;;
;;;;;
#  post body is rich text;;;;;
cat << EOF > app/models/post.rb;;;;;
class Post < ApplicationRecord;;;;;
  has_rich_text :body;;;;;
end;;;;;
EOF;;;;;
;;;;;
# ensure it's a rich_text_area in the form;;;;;
sed -i 's/<%= form.text_area :body %>/<%= form.rich_text_area :body %>/' app/views/posts/_form.html.erb;;;;;
;;;;;
```;;;;;
;;;;;
### Expected behavior;;;;;
http://localhost:3000/posts/new should render the text area with Trix toolbar.;;;;;
;;;;;
Here is what renders if I follow all the same steps above, but instead of `bin/rails new . -a propshaft`, just using `bin/rails new .`:;;;;;
;;;;;
![image](https://github.com/rails/rails/assets/1312348/e53bc1e9-a793-410d-a7cd-a779e10faa31);;;;;
;;;;;
;;;;;
;;;;;
### Actual behavior;;;;;
The toolbar is just HTML buttons.;;;;;
;;;;;
![image](https://github.com/rails/rails/assets/1312348/521a03ca-e8fe-4cd2-9bfa-adbc24f716e1);;;;;
;;;;;
I cannot figure out how to get it working in Propshaft.;;;;;
;;;;;
;;;;;
### System configuration;;;;;
**Rails version**: 7.1.3.2;;;;;
;;;;;
**Ruby version**: 3.3.0;;;;;
",2024-04-03T23:45:27Z,2024-04-04T15:31:10Z,[]
2224104767,Use devcontainer features for optional dependencies,### Motivation / Background";;;;;
;;;;;
We have created our own features for optional Rails dependencies needed for active storage, postgres and mysql. Features provide a bit better ergonomics for adding or removing these from the devcontainer, and previously we were always installing these dependencies via the devcontainer's dockerfile, whether the app was using them or not.;;;;;
;;;;;
### Detail;;;;;
;;;;;
With this change, when we generate the app, we just add the features we need to the `devcontainer.json`. And also, we swap features in and out as need when doing `db:system:change`.;;;;;
;;;;;
### Additional information;;;;;
;;;;;
<!-- Provide additional information such as benchmarks, references to other repositories, or alternative solutions. -->;;;;;
;;;;;
### Checklist;;;;;
;;;;;
Before submitting the PR make sure the following are checked:;;;;;
;;;;;
* [x] This Pull Request is related to one change. Unrelated changes should be opened in separate PRs.;;;;;
* [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`;;;;;
* [x] Tests are added or updated if you fix a bug or add a feature.;;;;;
* [ ] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.;;;;;
",2024-04-03T23:15:11Z,2024-04-03T23:31:28Z,[{'id': 107195, 'node_id': 'MDU6TGFiZWwxMDcxOTU=', 'url': 'https://api.github.com/repos/rails/rails/labels/railties', 'name': 'railties', 'color': '8BE06E', 'default': False, 'description': None}]""";;;;;
"2223710666,Don't preload Selenium browser when remote,""### Motivation / Background";;;;;
Fixes #50827 ;;;;;
;;;;;
### Detail;;;;;
;;;;;
This Pull Request stops the preloading of the Selenium browser when the browser is remote.;;;;;
;;;;;
### Additional information;;;;;
;;;;;
<!-- Provide additional information such as benchmarks, references to other repositories, or alternative solutions. -->;;;;;
;;;;;
### Checklist;;;;;
;;;;;
Before submitting the PR make sure the following are checked:;;;;;
;;;;;
* [x] This Pull Request is related to one change. Unrelated changes should be opened in separate PRs.;;;;;
* [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`;;;;;
* [ ] NA - Tests are added or updated if you fix a bug or add a feature.;;;;;
* [ ] NA - CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.;;;;;
",2024-04-03T19:09:14Z,2024-04-03T19:20:04Z,[{'id': 107189, 'node_id': 'MDU6TGFiZWwxMDcxODk=', 'url': 'https://api.github.com/repos/rails/rails/labels/actionpack', 'name': 'actionpack', 'color': 'FFF700', 'default': False, 'description': None}]""";;;;;
"2223231248,`validates_associated` does not work with `accepts_nested_attributes_for` for `has_many` associations,""### Steps to reproduce";;;;;
<!-- (Guidelines for creating a bug report are [available;;;;;
here](https://edgeguides.rubyonrails.org/contributing_to_ruby_on_rails.html#creating-a-bug-report)) -->;;;;;
I have a model like this:;;;;;
```ruby;;;;;
class OrderLine < ApplicationRecord;;;;;
  has_many :order_line_resources;;;;;
  accepts_nested_attributes_for :order_line_resources;;;;;
  validates_associated :order_line_resources;;;;;
end;;;;;
```;;;;;
Which is associated to this model:;;;;;
```ruby;;;;;
class OrderLineResource < ApplicationRecord;;;;;
  belongs_to :order_line;;;;;
  validates :order_line_id, uniqueness: { scope: :resource_id };;;;;
end;;;;;
```;;;;;
;;;;;
<!-- Paste your executable test case created from one of the scripts found [here](https://edgeguides.rubyonrails.org/contributing_to_ruby_on_rails.html#create-an-executable-test-case) below: -->;;;;;
However, if I write something like this:;;;;;
```ruby;;;;;
order_line.update!(order_line_resources_attributes: [{ resource_id: 1 }, { resource_id: 1 }]);;;;;
```;;;;;
"I receive an error triggered by my unique index on database level: `ActiveRecord::RecordNotUnique: PG::UniqueViolation: ERROR:  duplicate key value violates unique constraint """"idx_order_line_resources_order_line_id_resource_id""""` but not the validation error I was expecting.";;;;;
;;;;;
### Expected behavior;;;;;
<!-- Tell us what should happen -->;;;;;
I would like to get a validation error from ActiveRecord directly (`ActiveRecord::RecordInvalid`) and not by my pg database.;;;;;
;;;;;
### Actual behavior;;;;;
<!-- Tell us what happens instead -->;;;;;
The error is triggered on database level, so my app raises `ActiveRecord::RecordNotUnique: PG::UniqueViolation`;;;;;
;;;;;
### System configuration;;;;;
**Rails version**:;;;;;
7.1.3.2;;;;;
;;;;;
**Ruby version**:;;;;;
3.3.0;;;;;
;;;;;
I hope everything is clear! 🙂 ;;;;;
"Thanks a lot for your help and keep up the good work, Rails team, you're doing an amazing job! ✨ "",2024-04-03T15:24:52Z,2024-04-04T08:40:58Z,""[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}, {'id': 126910270, 'node_id': 'MDU6TGFiZWwxMjY5MTAyNzA=', 'url': 'https://api.github.com/repos/rails/rails/labels/With%20reproduction%20steps', 'name': 'With reproduction steps', 'color': '009800', 'default': False, 'description': None}]""";;;;;
"2223118248,""Fix """"no anonymous block parameter"""" in ruby 3.1"",""### Motivation / Background";;;;;
;;;;;
On;;;;;
ruby 3.1.2p20 (2022-04-12 revision 4491bb740a) [x86_64-linux-gnu] (e.g. Ubuntu 23.10), simple rails commands fail with;;;;;
`no anonymous block parameter`:;;;;;
;;;;;
```;;;;;
vendor/bundle/ruby/3.1.0/bundler/gems/rails-0e0da316ca80/activerecord/lib/active_record/connection_adapters/abstract_adapter.rb:38:in `require': vendor/bundle/ruby/3.1.0/bundler/gems/rails-0e0da316ca80/activerecord/lib/active_record/connection_adapters/abstract/query_cache.rb:190: no anonymous block parameter (SyntaxError);;;;;
        from vendor/bundle/ruby/3.1.0/bundler/gems/rails-0e0da316ca80/activerecord/lib/active_record/connection_adapters/abstract_adapter.rb:38:in `<class:AbstractAdapter>';;;;;
        from vendor/bundle/ruby/3.1.0/bundler/gems/rails-0e0da316ca80/activerecord/lib/active_record/connection_adapters/abstract_adapter.rb:31:in `<module:ConnectionAdapters>';;;;;
        from vendor/bundle/ruby/3.1.0/bundler/gems/rails-0e0da316ca80/activerecord/lib/active_record/connection_adapters/abstract_adapter.rb:15:in `<module:ActiveRecord>';;;;;
        from vendor/bundle/ruby/3.1.0/bundler/gems/rails-0e0da316ca80/activerecord/lib/active_record/connection_adapters/abstract_adapter.rb:14:in `<top (required)>';;;;;
        from vendor/bundle/ruby/3.1.0/bundler/gems/rails-0e0da316ca80/activerecord/lib/active_record/connection_adapters/sqlite3_adapter.rb:3:in `require';;;;;
        from vendor/bundle/ruby/3.1.0/bundler/gems/rails-0e0da316ca80/activerecord/lib/active_record/connection_adapters/sqlite3_adapter.rb:3:in `<top (required)>';;;;;
        from vendor/bundle/ruby/3.1.0/bundler/gems/rails-0e0da316ca80/activerecord/lib/active_record/connection_adapters.rb:100:in `require';;;;;
        from vendor/bundle/ruby/3.1.0/bundler/gems/rails-0e0da316ca80/activerecord/lib/active_record/connection_adapters.rb:100:in `resolve';;;;;
        from vendor/bundle/ruby/3.1.0/bundler/gems/rails-0e0da316ca80/activerecord/lib/active_record/database_configurations/database_config.rb:18:in `adapter_class';;;;;
        from vendor/bundle/ruby/3.1.0/bundler/gems/rails-0e0da316ca80/activerecord/lib/active_record/database_configurations/database_config.rb:26:in `validate!';;;;;
        from vendor/bundle/ruby/3.1.0/bundler/gems/rails-0e0da316ca80/activerecord/lib/active_record/connection_adapters/abstract/connection_handler.rb:268:in `resolve_pool_config';;;;;
        from vendor/bundle/ruby/3.1.0/bundler/gems/rails-0e0da316ca80/activerecord/lib/active_record/connection_adapters/abstract/connection_handler.rb:116:in `establish_connection';;;;;
        from vendor/bundle/ruby/3.1.0/bundler/gems/rails-0e0da316ca80/activerecord/lib/active_record/connection_handling.rb:53:in `establish_connection';;;;;
        from repro.rb:20:in `<main>';;;;;
;;;;;
```;;;;;
;;;;;
One file repro:;;;;;
```ruby;;;;;
# frozen_string_literal: true;;;;;
;;;;;
"require """"bundler/inline""""";;;;;
require 'bundler';;;;;
Bundler.configure;;;;;
;;;;;
gemfile(true) do;;;;;
"  source """"https://rubygems.org""""";;;;;
;;;;;
"  git_source(:github) { |repo| """"https://github.com/#{repo}.git"""" }";;;;;
;;;;;
"  gem """"rails"""", github: """"rails/rails"""", branch: """"main""""";;;;;
;;;;;
"  gem """"sqlite3""""";;;;;
end;;;;;
;;;;;
"require """"active_record""""";;;;;
;;;;;
# This connection will do for database-independent bug reports.;;;;;
"ActiveRecord::Base.establish_connection(adapter: """"sqlite3"""", database: """":memory:"""")";;;;;
;;;;;
```;;;;;
;;;;;
This Pull Request has been created to fix this issue.;;;;;
;;;;;
### Detail;;;;;
;;;;;
"I do not know why this triggers """"no anonymous block parameter"""", as the parameter is clearly there.";;;;;
It was introduced when a named parameter was added, without the named parameter the error does not occur.;;;;;
However, converting to a named block parameter fixes this issue.;;;;;
",2024-04-03T14:36:24Z,2024-04-06T19:34:45Z,[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]""";;;;;
"2221347874,ActiveSupport::OrderedOptions#respond_to?(:call) true - breaking check for callable objects,""`ActiveSupport::OrderedOptions` returns `true` for `.respond_to?(:call)`, which breaks various duck-type approach to detect callable objects. Example is pretty popular [carrierwave-aws gem](https://github.com/carrierwaveuploader/carrierwave-aws/?tab=readme-ov-file#usage) which checks if one of the options is callable by checking `respond_to?(:call)`. ";;;;;
